timestamp,ticker,agg_score,signal
2025-07-01 00:00:00+00:00,GS,0.0,Neutral
2025-07-14 15:03:00+00:00,GS,-0.5,Short
2025-07-14 15:44:00+00:00,GS,0.0,Neutral
2025-07-14 16:21:32+00:00,GS,0.03333333333333333,Neutral
2025-07-14 17:04:00+00:00,GS,0.225,Long
2025-05-06 00:00:00+00:00,HD,0.5,Long
2025-05-20 00:00:00+00:00,HD,0.1,Neutral
2025-05-28 00:00:00+00:00,HD,0.1,Neutral
2025-07-10 12:08:28+00:00,HD,0.2,Long
2025-07-10 18:24:31+00:00,HD,0.35,Long
2025-07-11 07:29:00+00:00,HD,0.5,Long
2025-07-11 13:45:17+00:00,HD,0.425,Long
2025-07-12 15:37:42+00:00,HD,0.5,Long
2025-07-14 13:00:03+00:00,HD,0.5,Long
2025-07-14 14:51:00+00:00,HD,0.5,Long
2025-07-14 15:01:19+00:00,HD,0.575,Long
2025-05-23 00:00:00+00:00,HON,0.0,Neutral
2025-05-28 00:00:00+00:00,HON,0.1,Neutral
2025-07-08 14:24:53+00:00,HON,0.5,Long
2025-07-08 15:40:33+00:00,HON,0.5,Long
2025-07-08 17:37:33+00:00,HON,0.5,Long
2025-07-08 20:15:00+00:00,HON,0.425,Long
2025-07-10 21:57:00+00:00,HON,0.33999999999999997,Long
2025-07-11 14:16:00+00:00,HON,0.3833333333333333,Long
2025-07-11 15:05:44+00:00,HON,0.3833333333333333,Long
2025-07-14 13:00:17+00:00,HON,0.6333333333333334,Long
2025-07-14 17:20:44+00:00,HON,0.7,Long
2025-07-14 19:58:29+00:00,HON,0.7333333333333334,Long
2025-04-29 00:00:00+00:00,IBM,0.8,Long
2025-05-02 00:00:00+00:00,IBM,0.0,Neutral
2025-06-20 00:00:00+00:00,IBM,0.1,Neutral
2025-07-11 07:15:00+00:00,IBM,0.8,Long
2025-07-11 07:44:32+00:00,IBM,0.7,Long
2025-07-11 09:48:03+00:00,IBM,0.7333333333333334,Long
2025-07-11 11:21:00+00:00,IBM,0.675,Long
2025-07-11 21:45:03+00:00,IBM,0.44000000000000006,Long
2025-07-13 19:07:28+00:00,IBM,0.2333333333333333,Long
2025-07-14 08:50:00+00:00,IBM,0.1,Neutral
2025-07-14 14:55:00+00:00,IBM,-0.17500000000000002,Short
2025-07-14 18:46:07+00:00,IBM,0.019999999999999997,Neutral
2025-04-24 00:00:00+00:00,INTC,0.1,Neutral
2025-04-30 00:00:00+00:00,INTC,-0.5,Short
2025-05-09 00:00:00+00:00,INTC,0.1,Neutral
2025-07-13 16:47:00+00:00,INTC,0.8,Long
2025-07-13 19:07:01+00:00,INTC,0.0,Neutral
2025-07-14 04:02:49+00:00,INTC,0.06666666666666667,Neutral
2025-07-14 05:00:00+00:00,INTC,-0.09999999999999999,Neutral
2025-07-14 13:00:04+00:00,INTC,0.020000000000000007,Neutral
2025-07-14 14:03:00+00:00,INTC,-0.08333333333333333,Neutral
2025-07-14 15:42:50+00:00,INTC,0.01428571428571429,Neutral
2025-07-14 19:50:15+00:00,INTC,-0.049999999999999996,Neutral
2025-04-22 00:00:00+00:00,ISRG,0.1,Neutral
2025-05-05 00:00:00+00:00,ISRG,0.1,Neutral
2025-05-15 00:00:00+00:00,ISRG,0.2,Long
2025-07-02 23:00:08+00:00,ISRG,0.6,Long
2025-07-04 13:00:03+00:00,ISRG,0.55,Long
2025-07-04 13:45:00+00:00,ISRG,0.5333333333333333,Long
2025-07-05 15:10:00+00:00,ISRG,0.6,Long
2025-07-09 11:19:41+00:00,ISRG,0.8,Long
2025-07-11 21:50:04+00:00,ISRG,0.15000000000000002,Long
2025-07-13 02:33:42+00:00,ISRG,-0.15,Short
2025-07-13 06:48:31+00:00,ISRG,0.06666666666666667,Neutral
2025-04-15 00:00:00+00:00,JNJ,0.8,Long
2025-04-30 00:00:00+00:00,JNJ,-0.2,Short
2025-06-10 00:00:00+00:00,JNJ,0.1,Neutral
2025-07-14 13:17:00+00:00,JNJ,0.2,Long
2025-07-14 13:32:00+00:00,JNJ,0.35,Long
2025-07-14 13:34:15+00:00,JNJ,0.5,Long
2025-07-14 14:08:00+00:00,JNJ,0.375,Long
2025-07-14 15:50:28+00:00,JNJ,0.18,Long
2025-07-14 15:54:00+00:00,JNJ,0.2333333333333333,Long
2025-07-14 20:24:10+00:00,JNJ,0.2285714285714286,Long
2025-05-22 00:00:00+00:00,JPM,0.5,Long
2025-07-01 00:00:00+00:00,JPM,0.0,Neutral
2025-07-11 21:01:48+00:00,JPM,-0.6,Short
2025-07-14 18:58:00+00:00,JPM,-0.19999999999999998,Short
2025-07-14 20:00:00+00:00,JPM,0.03333333333333335,Neutral
2025-07-14 20:46:54+00:00,JPM,0.15000000000000002,Long
2025-04-29 00:00:00+00:00,KO,0.1,Neutral
2025-05-02 00:00:00+00:00,KO,0.0,Neutral
2025-06-26 00:00:00+00:00,KO,0.1,Neutral
2025-07-11 15:51:00+00:00,KO,0.5,Long
2025-07-12 08:35:00+00:00,KO,-0.15000000000000002,Short
2025-07-13 04:27:19+00:00,KO,0.06666666666666665,Neutral
2025-07-13 19:02:15+00:00,KO,0.09999999999999999,Neutral
2025-07-14 07:05:00+00:00,KO,0.18,Long
2025-07-14 12:16:14+00:00,KO,0.2333333333333333,Long
2025-07-14 17:49:12+00:00,KO,0.2333333333333333,Long
2025-02-18 00:00:00+00:00,LIN,0.1,Neutral
2025-04-25 05:00:19+00:00,LIN,0.0,Neutral
2025-05-01 00:00:00+00:00,LIN,0.0,Neutral
2025-05-02 07:10:36+00:00,LIN,0.4,Long
2025-06-05 00:00:00+00:00,LIN,0.1,Neutral
2025-06-06 17:22:01+00:00,LIN,0.15000000000000002,Long
2025-06-17 13:00:37+00:00,LIN,0.5,Long
2025-06-30 13:36:32+00:00,LIN,0.6,Long
2025-06-30 15:51:22+00:00,LIN,0.6,Long
2025-07-03 16:10:02+00:00,LIN,0.2,Long
2025-07-04 07:23:04+00:00,LIN,0.35,Long
2025-07-04 12:53:56+00:00,LIN,0.2333333333333333,Long
2025-07-09 04:34:24+00:00,LIN,0.8,Long
2025-02-12 00:00:00+00:00,LLY,0.1,Neutral
2025-05-01 00:00:00+00:00,LLY,0.0,Neutral
2025-05-08 00:00:00+00:00,LLY,0.0,Neutral
2025-07-11 19:52:56+00:00,LLY,0.8,Long
2025-07-12 18:33:01+00:00,LLY,0.7,Long
2025-07-12 18:33:22+00:00,LLY,0.5,Long
2025-07-14 13:00:04+00:00,LLY,0.5,Long
2025-07-14 15:22:58+00:00,LLY,0.52,Long
2025-04-17 00:00:00+00:00,LMT,-0.2,Short
2025-04-22 00:00:00+00:00,LMT,0.0,Neutral
2025-05-09 00:00:00+00:00,LMT,0.1,Neutral
2025-07-10 15:26:00+00:00,LMT,-0.5,Short
2025-07-10 20:20:00+00:00,LMT,-0.5,Short
2025-07-11 10:15:00+00:00,LMT,-0.16666666666666666,Short
2025-07-11 18:12:31+00:00,LMT,0.0,Neutral
2025-07-11 20:18:00+00:00,LMT,0.12,Long
2025-07-14 14:28:43+00:00,LMT,0.5333333333333333,Long
2025-07-14 19:36:00+00:00,LMT,0.43333333333333335,Long
2025-01-29 00:00:00+00:00,LRCX,0.0,Neutral
2025-04-23 00:00:00+00:00,LRCX,0.0,Neutral
2025-07-10 11:03:53+00:00,LRCX,0.8,Long
2025-07-10 12:17:45+00:00,LRCX,0.5,Long
2025-07-10 12:29:00+00:00,LRCX,0.3666666666666667,Long
2025-07-11 07:47:43+00:00,LRCX,0.325,Long
2025-07-12 08:45:00+00:00,LRCX,0.42000000000000004,Long
2025-07-13 19:25:18+00:00,LRCX,0.6,Long
2025-02-27 00:00:00+00:00,MA,0.1,Neutral
2025-05-01 00:00:00+00:00,MA,0.0,Neutral
2025-06-26 00:00:00+00:00,MA,0.0,Neutral
2025-07-11 11:10:00+00:00,MA,0.5,Long
2025-07-11 11:18:19+00:00,MA,0.5,Long
2025-07-11 11:50:45+00:00,MA,0.3666666666666667,Long
2025-07-11 13:46:28+00:00,MA,0.4,Long
2025-07-11 14:49:00+00:00,MA,0.42000000000000004,Long
2025-07-11 19:42:32+00:00,MA,0.26666666666666666,Long
2025-07-11 21:50:04+00:00,MA,0.15714285714285717,Long
2025-07-14 09:21:00+00:00,MA,0.1625,Long
2025-07-14 15:40:00+00:00,MA,-0.15,Short
2025-03-11 00:00:00+00:00,MCD,0.2,Long
2025-05-01 00:00:00+00:00,MCD,0.1,Neutral
2025-05-23 00:00:00+00:00,MCD,0.0,Neutral
2025-07-10 21:50:04+00:00,MCD,0.5,Long
2025-07-11 12:00:14+00:00,MCD,0.55,Long
2025-07-11 14:21:17+00:00,MCD,0.09999999999999998,Neutral
2025-07-11 15:15:00+00:00,MCD,0.19999999999999998,Long
2025-07-13 00:03:08+00:00,MCD,0.25999999999999995,Long
2025-07-13 04:27:15+00:00,MCD,0.35000000000000003,Long
2025-07-13 18:56:24+00:00,MCD,0.32857142857142857,Long
2025-07-14 13:00:03+00:00,MCD,0.2833333333333333,Long
2025-07-14 19:08:00+00:00,MCD,0.24,Long
2025-04-29 00:00:00+00:00,MDLZ,0.0,Neutral
2025-05-06 00:00:00+00:00,MDLZ,0.1,Neutral
2025-05-27 00:00:00+00:00,MDLZ,0.1,Neutral
2025-07-08 04:36:43+00:00,MDLZ,0.2,Long
2025-07-08 09:41:47+00:00,MDLZ,-0.15,Short
2025-07-08 12:00:23+00:00,MDLZ,-0.26666666666666666,Short
2025-07-08 13:14:39+00:00,MDLZ,-0.2,Short
2025-07-08 13:20:49+00:00,MDLZ,-0.26,Short
2025-07-08 13:20:49+00:00,MDLZ,-0.19999999999999998,Short
2025-07-08 16:25:44+00:00,MDLZ,-0.24285714285714288,Short
2025-07-09 05:18:40+00:00,MDLZ,-0.275,Short
2025-07-09 12:20:00+00:00,MDLZ,-0.3333333333333333,Short
2025-07-14 12:01:47+00:00,MDLZ,0.5,Long
2025-03-17 00:00:00+00:00,MDT,-0.2,Short
2025-05-21 00:00:00+00:00,MDT,0.1,Neutral
2025-06-23 00:00:00+00:00,MDT,0.1,Neutral
2025-07-09 05:30:00+00:00,MDT,0.6,Long
2025-07-09 08:31:00+00:00,MDT,0.7,Long
2025-07-10 12:25:00+00:00,MDT,0.6333333333333333,Long
2025-07-11 07:55:00+00:00,MDT,0.6,Long
2025-07-11 08:25:00+00:00,MDT,0.6,Long
2025-07-11 14:26:59+00:00,MDT,0.5833333333333334,Long
2025-07-12 13:50:09+00:00,MDT,0.54,Long
2025-04-11 00:00:00+00:00,META,0.5,Long
2025-04-30 00:00:00+00:00,META,0.1,Neutral
2025-05-30 00:00:00+00:00,META,0.1,Neutral
2025-07-14 17:05:00+00:00,META,0.2,Long
2025-07-14 17:44:55+00:00,META,0.1,Neutral
2025-07-14 18:22:53+00:00,META,0.2333333333333333,Long
2025-07-14 19:11:03+00:00,META,0.2,Long
2025-07-14 19:33:19+00:00,META,0.26,Long
2025-07-14 19:51:36+00:00,META,0.3,Long
2025-07-14 20:03:20+00:00,META,0.2571428571428572,Long
2025-07-14 20:21:56+00:00,META,0.325,Long
2025-07-14 20:37:31+00:00,META,0.3777777777777778,Long
2025-04-22 00:00:00+00:00,MMM,0.0,Neutral
2025-05-12 00:00:00+00:00,MMM,0.0,Neutral
2025-05-14 00:00:00+00:00,MMM,0.1,Neutral
2025-07-02 13:34:00+00:00,MMM,0.6,Long
2025-07-02 16:25:00+00:00,MMM,0.4,Long
2025-07-08 08:55:18+00:00,MMM,0.0,Neutral
2025-07-11 11:35:13+00:00,MMM,0.0,Neutral
2025-07-11 11:54:14+00:00,MMM,-0.3,Short
2025-07-11 23:36:00+00:00,MMM,0.0,Neutral
2025-07-14 13:06:00+00:00,MMM,0.55,Long
2025-04-29 00:00:00+00:00,MO,0.0,Neutral
2025-05-19 00:00:00+00:00,MO,-0.5,Short
2025-07-09 21:45:03+00:00,MO,-0.5,Short
2025-07-10 11:00:27+00:00,MO,0.0,Neutral
2025-07-10 16:10:02+00:00,MO,0.06666666666666667,Neutral
2025-07-11 03:01:24+00:00,MO,0.1,Neutral
2025-07-11 13:00:02+00:00,MO,0.24000000000000005,Long
2025-07-11 13:40:03+00:00,MO,0.2833333333333334,Long
2025-07-12 08:25:00+00:00,MO,0.31428571428571433,Long
2025-07-14 13:40:02+00:00,MO,0.16666666666666663,Long
2025-07-14 17:52:19+00:00,MO,0.16666666666666666,Long
2025-02-04 00:00:00+00:00,MRK,0.0,Neutral
2025-04-24 00:00:00+00:00,MRK,0.1,Neutral
2025-05-29 00:00:00+00:00,MRK,0.0,Neutral
2025-07-12 18:34:02+00:00,MRK,0.5,Long
2025-07-12 18:34:22+00:00,MRK,0.5,Long
2025-07-13 09:30:09+00:00,MRK,0.16666666666666666,Long
2025-07-13 11:01:00+00:00,MRK,0.15,Long
2025-07-14 12:51:00+00:00,MRK,0.27999999999999997,Long
2025-07-14 14:23:00+00:00,MRK,0.31666666666666665,Long
2025-07-14 15:18:00+00:00,MRK,0.34285714285714286,Long
2025-07-14 17:14:30+00:00,MRK,0.3625,Long
2025-07-14 17:20:46+00:00,MRK,0.41111111111111115,Long
2025-05-16 00:00:00+00:00,MS,0.1,Neutral
2025-06-16 00:00:00+00:00,MS,0.2,Long
2025-07-01 00:00:00+00:00,MS,0.8,Long
2025-07-14 08:00:50+00:00,MS,0.5,Long
2025-07-14 14:01:06+00:00,MS,0.5,Long
2025-07-14 14:22:25+00:00,MS,0.39999999999999997,Long
2025-07-14 14:47:00+00:00,MS,0.5,Long
2025-07-14 17:56:03+00:00,MS,0.5,Long
2025-07-14 18:54:21+00:00,MS,0.5,Long
2025-07-14 19:55:42+00:00,MS,0.5,Long
2025-01-29 00:00:00+00:00,MSFT,0.0,Neutral
2025-04-30 00:00:00+00:00,MSFT,0.0,Neutral
2025-07-11 13:23:58+00:00,MSFT,0.6,Long
2025-07-14 14:03:24+00:00,MSFT,0.5,Long
2025-07-14 16:12:32+00:00,MSFT,0.5,Long
2025-07-14 16:19:00+00:00,MSFT,0.5,Long
2025-07-14 17:15:01+00:00,MSFT,0.5,Long
2025-07-14 20:45:21+00:00,MSFT,0.52,Long
2025-04-29 00:00:00+00:00,MU,0.1,Neutral
2025-06-12 00:00:00+00:00,MU,0.5,Long
2025-06-25 00:00:00+00:00,MU,0.0,Neutral
2025-07-11 17:15:00+00:00,MU,0.5,Long
2025-07-12 12:00:34+00:00,MU,0.5,Long
2025-07-13 05:10:41+00:00,MU,0.5333333333333333,Long
2025-07-13 06:48:45+00:00,MU,0.55,Long
2025-07-14 12:01:05+00:00,MU,0.6,Long
2025-07-14 12:19:45+00:00,MU,0.6333333333333333,Long
2025-07-14 15:38:00+00:00,MU,0.4714285714285714,Long
2025-07-14 16:30:28+00:00,MU,0.35,Long
2025-07-14 16:57:17+00:00,MU,0.25555555555555554,Long
2025-07-14 18:07:00+00:00,MU,0.25555555555555554,Long
2025-05-15 00:00:00+00:00,NEE,0.1,Neutral
2025-05-28 00:00:00+00:00,NEE,0.1,Neutral
2025-06-12 00:00:00+00:00,NEE,0.1,Neutral
2025-07-09 13:30:01+00:00,NEE,0.5,Long
2025-07-09 20:26:40+00:00,NEE,0.3,Long
2025-07-09 21:45:02+00:00,NEE,0.3666666666666667,Long
2025-07-10 13:00:02+00:00,NEE,0.475,Long
2025-07-10 16:10:02+00:00,NEE,0.54,Long
2025-07-11 15:31:00+00:00,NEE,0.48333333333333334,Long
2025-07-14 14:51:00+00:00,NEE,0.35000000000000003,Long
2025-07-14 16:05:29+00:00,NEE,0.5,Long
2025-07-14 18:51:57+00:00,NEE,0.5,Long
2025-04-17 00:00:00+00:00,NFLX,0.1,Neutral
2025-06-06 00:00:00+00:00,NFLX,0.1,Neutral
2025-06-24 00:00:00+00:00,NFLX,0.1,Neutral
2025-07-14 13:15:02+00:00,NFLX,0.5,Long
2025-07-14 13:28:49+00:00,NFLX,0.3,Long
2025-07-14 14:28:23+00:00,NFLX,0.39999999999999997,Long
2025-07-14 14:40:00+00:00,NFLX,0.325,Long
2025-07-14 14:52:00+00:00,NFLX,0.36,Long
2025-07-14 15:09:43+00:00,NFLX,0.3333333333333333,Long
2025-07-14 15:45:39+00:00,NFLX,0.31428571428571433,Long
2025-07-14 19:05:27+00:00,NFLX,0.3375,Long
2025-06-18 00:00:00+00:00,NKE,-0.5,Short
2025-06-26 00:00:00+00:00,NKE,0.0,Neutral
2025-07-11 13:34:11+00:00,NKE,0.6,Long
2025-07-11 17:39:12+00:00,NKE,0.04999999999999999,Neutral
2025-07-11 20:12:40+00:00,NKE,0.19999999999999998,Long
2025-07-11 21:00:00+00:00,NKE,0.175,Long
2025-07-13 13:00:10+00:00,NKE,0.16,Long
2025-07-14 12:00:40+00:00,NKE,0.15,Long
2025-07-14 12:08:31+00:00,NKE,0.05714285714285715,Neutral
2025-07-14 13:07:11+00:00,NKE,-0.012499999999999997,Neutral
2025-07-14 14:35:30+00:00,NKE,-0.024999999999999994,Neutral
2025-07-14 18:46:04+00:00,NKE,0.1125,Long
2025-04-23 00:00:00+00:00,NOW,0.1,Neutral
2025-05-27 00:00:00+00:00,NOW,0.2,Long
2025-05-30 00:00:00+00:00,NOW,0.1,Neutral
2025-07-10 03:40:34+00:00,NOW,-0.6,Short
2025-07-10 08:52:38+00:00,NOW,0.10000000000000003,Long
2025-07-10 12:08:48+00:00,NOW,0.23333333333333336,Long
2025-07-10 13:00:03+00:00,NOW,0.30000000000000004,Long
2025-07-10 20:00:06+00:00,NOW,0.34,Long
2025-07-10 21:37:47+00:00,NOW,0.3,Long
2025-07-10 21:45:05+00:00,NOW,0.18571428571428572,Long
2025-07-11 03:15:18+00:00,NOW,0.1875,Long
2025-07-11 03:31:43+00:00,NOW,0.1888888888888889,Long
2025-07-11 13:00:02+00:00,NOW,0.22000000000000003,Long
2025-07-11 13:45:02+00:00,NOW,0.2727272727272727,Long
2025-07-11 15:07:39+00:00,NOW,0.20000000000000004,Long
2025-07-11 20:00:41+00:00,NOW,0.14615384615384616,Long
2025-07-12 05:35:55+00:00,NOW,0.15,Long
2025-07-12 16:00:34+00:00,NOW,0.15333333333333335,Long
2025-07-12 17:07:59+00:00,NOW,0.17500000000000002,Long
2025-07-12 18:41:52+00:00,NOW,0.17647058823529413,Long
2025-07-14 13:43:36+00:00,NOW,1.3877787807814457e-17,Neutral
2025-07-14 14:52:00+00:00,NOW,-0.03749999999999999,Neutral
2025-07-14 15:05:41+00:00,NOW,-0.12222222222222223,Short
2025-07-14 17:52:24+00:00,NOW,0.0,Neutral
2025-07-14 18:08:25+00:00,NOW,0.02,Neutral
2025-07-14 20:01:55+00:00,NOW,0.12,Long
2025-04-15 00:00:00+00:00,NVDA,-0.2,Short
2025-05-28 00:00:00+00:00,NVDA,0.1,Neutral
2025-07-01 00:00:00+00:00,NVDA,0.1,Neutral
2025-07-11 15:37:27+00:00,NVDA,0.8,Long
2025-07-13 12:30:21+00:00,NVDA,0.10000000000000003,Long
2025-07-14 13:53:10+00:00,NVDA,0.10000000000000002,Long
2025-07-14 15:30:27+00:00,NVDA,0.225,Long
2025-07-14 18:17:00+00:00,NVDA,0.024999999999999994,Neutral
2025-07-14 18:46:19+00:00,NVDA,-0.12,Short
2025-07-14 19:13:00+00:00,NVDA,-0.016666666666666663,Neutral
2025-07-14 19:38:15+00:00,NVDA,0.05714285714285715,Neutral
2025-07-14 19:50:00+00:00,NVDA,0.07500000000000001,Neutral
2025-07-14 20:02:00+00:00,NVDA,0.12222222222222223,Long
2025-07-14 20:14:30+00:00,NVDA,0.06000000000000001,Neutral
2025-03-10 00:00:00+00:00,ORCL,0.5,Long
2025-06-11 00:00:00+00:00,ORCL,0.5,Long
2025-07-13 15:10:34+00:00,ORCL,0.8,Long
2025-07-14 04:53:47+00:00,ORCL,0.45,Long
2025-07-14 12:00:00+00:00,ORCL,0.13333333333333333,Long
2025-07-14 12:36:06+00:00,ORCL,-0.1,Neutral
2025-07-14 15:55:00+00:00,ORCL,0.019999999999999997,Neutral
2025-07-14 17:03:10+00:00,ORCL,0.09999999999999999,Neutral
2025-07-14 17:17:15+00:00,ORCL,0.15714285714285717,Long
2025-07-14 17:58:19+00:00,ORCL,0.2,Long
2025-07-14 20:26:07+00:00,ORCL,0.23333333333333334,Long
2025-04-24 00:00:00+00:00,PEP,0.0,Neutral
2025-05-09 00:00:00+00:00,PEP,0.0,Neutral
2025-05-23 00:00:00+00:00,PEP,0.1,Neutral
2025-07-13 18:53:22+00:00,PEP,0.1,Neutral
2025-07-14 09:39:00+00:00,PEP,0.35,Long
2025-07-14 11:49:39+00:00,PEP,0.06666666666666665,Neutral
2025-07-14 13:45:04+00:00,PEP,0.25,Long
2025-07-14 17:49:00+00:00,PEP,0.24,Long
2025-07-14 17:54:58+00:00,PEP,0.2833333333333333,Long
2025-07-14 18:46:23+00:00,PEP,0.17142857142857143,Long
2025-04-28 00:00:00+00:00,PFE,0.0,Neutral
2025-04-29 00:00:00+00:00,PFE,0.05,Neutral
2025-05-19 00:00:00+00:00,PFE,0.1,Neutral
2025-07-11 14:58:00+00:00,PFE,0.8,Long
2025-07-11 16:10:02+00:00,PFE,0.65,Long
2025-07-11 17:52:04+00:00,PFE,0.26666666666666666,Long
2025-07-11 20:56:06+00:00,PFE,0.07500000000000001,Neutral
2025-07-12 13:36:03+00:00,PFE,0.16,Long
2025-07-13 06:48:41+00:00,PFE,0.26666666666666666,Long
2025-07-13 21:00:20+00:00,PFE,0.3428571428571429,Long
2025-07-14 06:42:08+00:00,PFE,0.36250000000000004,Long
2025-07-14 13:00:03+00:00,PFE,0.3777777777777778,Long
2025-07-14 14:12:00+00:00,PFE,0.39,Long
2025-06-09 00:00:00+00:00,PG,0.2,Long
2025-07-09 12:18:33+00:00,PG,0.5,Long
2025-07-10 14:22:00+00:00,PG,0.5,Long
2025-07-11 13:00:03+00:00,PG,0.5,Long
2025-07-14 10:57:40+00:00,PG,0.0,Neutral
2025-07-14 11:56:43+00:00,PG,0.03333333333333333,Neutral
2025-07-14 12:00:00+00:00,PG,-0.15,Short
2025-07-14 13:32:00+00:00,PG,-0.15000000000000002,Short
2025-07-14 19:51:02+00:00,PG,-0.22000000000000003,Short
2025-05-13 00:00:00+00:00,PLD,0.0,Neutral
2025-05-23 00:00:00+00:00,PLD,0.0,Neutral
2025-06-17 00:00:00+00:00,PLD,-0.2,Short
2025-06-27 08:54:15+00:00,PLD,0.0,Neutral
2025-06-28 20:06:00+00:00,PLD,0.4,Long
2025-07-03 02:16:33+00:00,PLD,0.5,Long
2025-07-03 14:05:00+00:00,PLD,0.5,Long
2025-07-04 13:00:03+00:00,PLD,0.5,Long
2025-07-06 10:45:00+00:00,PLD,0.5,Long
2025-07-10 09:26:00+00:00,PLD,0.8,Long
2025-07-10 22:15:02+00:00,PLD,0.65,Long
2025-07-11 13:15:04+00:00,PLD,0.5,Long
2025-06-06 00:00:00+00:00,PM,0.1,Neutral
2025-07-09 02:00:24+00:00,PM,0.5,Long
2025-07-09 05:19:02+00:00,PM,0.65,Long
2025-07-09 12:43:00+00:00,PM,0.5,Long
2025-07-09 19:10:49+00:00,PM,0.42500000000000004,Long
2025-07-10 16:10:03+00:00,PM,0.38,Long
2025-07-11 07:20:00+00:00,PM,0.39999999999999997,Long
2025-07-11 10:25:00+00:00,PM,0.4142857142857143,Long
2025-07-11 13:13:00+00:00,PM,0.42500000000000004,Long
2025-07-12 03:59:00+00:00,PM,0.3875,Long
2025-07-14 19:03:39+00:00,PM,0.4,Long
2025-04-25 00:00:00+00:00,PNC,0.1,Neutral
2025-05-13 00:00:00+00:00,PNC,0.1,Neutral
2025-07-08 13:31:39+00:00,PNC,-0.5,Short
2025-07-08 20:12:13+00:00,PNC,0.0,Neutral
2025-07-08 20:34:25+00:00,PNC,-0.16666666666666666,Short
2025-07-09 13:39:24+00:00,PNC,0.0,Neutral
2025-07-09 14:00:09+00:00,PNC,0.1,Neutral
2025-07-09 16:42:00+00:00,PNC,0.09999999999999999,Neutral
2025-07-10 09:30:00+00:00,PNC,0.0,Neutral
2025-07-11 13:15:03+00:00,PNC,0.0625,Neutral
2025-07-11 13:46:00+00:00,PNC,0.225,Long
2025-07-11 21:24:37+00:00,PNC,0.18571428571428572,Long
2025-05-13 00:00:00+00:00,QCOM,0.1,Neutral
2025-05-22 00:00:00+00:00,QCOM,0.1,Neutral
2025-07-10 12:51:00+00:00,QCOM,0.5,Long
2025-07-10 14:42:00+00:00,QCOM,0.65,Long
2025-07-11 11:37:26+00:00,QCOM,0.6333333333333333,Long
2025-07-11 21:45:02+00:00,QCOM,0.35,Long
2025-07-14 10:15:00+00:00,QCOM,0.19999999999999998,Long
2025-07-14 11:37:15+00:00,QCOM,0.275,Long
2025-07-14 13:40:00+00:00,QCOM,0.25,Long
2025-07-14 14:56:00+00:00,QCOM,0.32,Long
2025-07-14 15:07:59+00:00,QCOM,0.3,Long
2025-07-14 15:28:55+00:00,QCOM,0.32857142857142857,Long
2025-02-03 00:00:00+00:00,RTX,-0.2,Short
2025-04-22 00:00:00+00:00,RTX,0.0,Neutral
2025-05-05 00:00:00+00:00,RTX,0.1,Neutral
2025-07-08 14:07:00+00:00,RTX,0.2,Long
2025-07-08 17:27:51+00:00,RTX,0.35,Long
2025-07-09 11:19:49+00:00,RTX,0.39999999999999997,Long
2025-07-10 13:00:02+00:00,RTX,0.425,Long
2025-07-10 14:05:00+00:00,RTX,0.44000000000000006,Long
2025-07-10 14:34:10+00:00,RTX,0.45,Long
2025-07-10 15:48:00+00:00,RTX,0.5,Long
2025-07-11 13:30:02+00:00,RTX,0.5,Long
2025-07-11 15:05:42+00:00,RTX,0.5,Long
2025-07-11 15:12:00+00:00,RTX,0.5,Long
2025-07-14 14:02:00+00:00,RTX,0.39999999999999997,Long
2025-06-26 00:00:00+00:00,SBUX,0.1,Neutral
2025-07-02 00:00:00+00:00,SBUX,0.2,Long
2025-07-14 13:32:40+00:00,SBUX,0.2,Long
2025-07-14 15:45:00+00:00,SBUX,-0.30000000000000004,Short
2025-07-14 17:22:04+00:00,SBUX,-0.3666666666666667,Short
2025-07-14 17:45:32+00:00,SBUX,-0.15000000000000002,Short
2025-07-14 18:30:00+00:00,SBUX,-0.22000000000000003,Short
2025-07-14 19:10:42+00:00,SBUX,-0.15000000000000002,Short
2025-07-14 20:46:49+00:00,SBUX,-0.2,Short
2025-04-17 00:00:00+00:00,SCHW,0.0,Neutral
2025-05-23 00:00:00+00:00,SCHW,0.1,Neutral
2025-07-10 10:10:00+00:00,SCHW,0.0,Neutral
2025-07-10 12:55:57+00:00,SCHW,0.05,Neutral
2025-07-11 11:56:19+00:00,SCHW,0.19999999999999998,Long
2025-07-11 14:00:05+00:00,SCHW,0.275,Long
2025-07-11 14:20:00+00:00,SCHW,0.26,Long
2025-07-11 15:16:00+00:00,SCHW,0.13333333333333333,Long
2025-07-11 16:00:02+00:00,SCHW,0.19999999999999998,Long
2025-07-12 13:00:00+00:00,SCHW,0.2375,Long
2025-07-13 06:48:37+00:00,SCHW,0.2777777777777778,Long
2025-06-01 09:00:19+00:00,SO,0.2,Long
2025-07-01 00:00:00+00:00,SO,0.1,Neutral
2025-07-01 11:33:31+00:00,SO,-0.2,Short
2025-07-03 12:04:00+00:00,SO,0.13333333333333333,Long
2025-07-08 10:20:05+00:00,SO,0.2,Long
2025-07-09 13:52:52+00:00,SO,0.5,Long
2025-07-10 15:17:26+00:00,SO,0.6,Long
2025-07-10 22:46:41+00:00,SO,0.47500000000000003,Long
2025-07-11 00:00:00+00:00,SO,0.42000000000000004,Long
2025-07-11 02:17:56+00:00,SO,0.21666666666666667,Long
2025-07-11 12:03:00+00:00,SO,0.26666666666666666,Long
